open,high,low,close,vol,divs,stock_splits
4673.75,4684.5,4620.0,4666.0,230131,0.0,0.0
4665.0,4684.5,4659.5,4677.25,119712,0.0,0.0
4679.75,4703.25,4664.75,4682.5,105382,0.0,0.0
4685.5,4700.5,4653.5,4668.75,179766,0.0,0.0
4678.75,4716.75,4676.5,4716.25,228425,0.0,0.0
4715.0,4739.5,4678.5,4694.5,231812,0.0,0.0
4698.75,4730.25,4579.0,4611.0,379530,0.0,0.0
4616.0,4723.25,4603.0,4713.25,305073,0.0,0.0
4721.25,4730.0,4670.5,4701.0,224657,0.0,0.0
4699.75,4709.0,4641.25,4687.25,299288,0.0,0.0
4690.5,4707.5,4593.25,4616.0,388709,0.0,0.0
4624.0,4674.5,4618.25,4644.0,302768,0.0,0.0
4646.25,4659.0,4527.5,4539.25,226524,0.0,0.0
4534.5,4579.5,4477.25,4566.5,156220,0.0,0.0
4571.5,4639.0,4566.75,4606.0,151196,0.0,0.0
4607.5,4674.5,4580.0,4663.0,71664,0.0,0.0
4656.75,4689.5,4574.0,4577.75,49751,0.0,0.0
4577.0,4597.0,4552.5,4576.0,340479,0.0,0.0
4513.75,4571.75,4511.75,4563.0,176610,0.0,0.0
4569.0,4594.5,4541.25,4591.0,166650,0.0,0.0
4590.5,4620.25,4583.0,4606.75,147737,0.0,0.0
4607.75,4630.0,4600.75,4611.0,62054,0.0,0.0
4611.0,4619.5,4571.5,4613.75,113567,0.0,0.0
4617.75,4697.75,4610.5,4690.5,158098,0.0,0.0
4687.25,4695.0,4643.5,4646.0,117427,0.0,0.0
4648.0,4655.0,4579.5,4587.75,160705,0.0,0.0
4592.5,4606.75,4429.75,4504.5,368671,0.0,0.0
4505.5,4523.0,4457.25,4483.75,301175,0.0,0.0
4482.0,4487.5,4386.0,4446.75,346779,0.0,0.0
4450.25,4458.5,4283.0,4289.25,501315,0.0,0.0
4298.0,4370.0,4255.75,4261.5,480513,0.0,0.0
4264.25,4304.5,4208.75,4273.0,435576,0.0,0.0
4272.25,4345.75,4236.5,4312.75,417581,0.0,0.0
4308.75,4365.0,4167.25,4175.75,521065,0.0,0.0
4181.5,4300.5,4124.0,4257.5,526505,0.0,0.0
4255.0,4268.75,4075.75,4140.75,567530,0.0,0.0
4126.75,4215.75,4091.25,4144.5,475760,0.0,0.0
4141.0,4171.5,3983.5,4133.0,628240,0.0,0.0
4130.75,4192.25,4085.75,4130.25,554096,0.0,0.0
4126.25,4253.0,4119.0,4247.5,328593,0.0,0.0
4247.5,4260.0,4179.25,4186.75,287599,0.0,0.0
4190.0,4243.75,4133.0,4226.75,327223,0.0,0.0
4195.25,4218.75,4102.0,4127.0,408523,0.0,0.0
4150.25,4199.0,4106.75,4153.75,414082,0.0,0.0
4135.0,4271.25,4129.0,4263.0,328862,0.0,0.0
4263.25,4309.25,4228.5,4291.5,263363,0.0,0.0
4286.5,4287.0,4170.75,4192.0,314726,0.0,0.0
4186.0,4215.0,4090.5,4171.5,484500,0.0,0.0
4169.75,4206.5,4113.5,4155.75,383175,0.0,0.0
4146.5,4173.5,4001.0,4022.0,443077,0.0,0.0
4027.25,4046.0,3883.0,3964.25,542371,0.0,0.0
3958.5,4004.0,3897.5,3944.25,499993,0.0,0.0
3954.5,4041.0,3922.25,3967.25,426911,0.0,0.0
3963.0,3985.5,3862.5,3961.25,504866,0.0,0.0
3963.25,4017.5,3953.0,4006.25,307347,0.0,0.0
4021.5,4104.75,4021.5,4092.75,320588,0.0,0.0
4089.75,4211.5,4068.25,4196.75,291649,0.0,0.0
4208.25,4227.5,4144.0,4155.0,254579,0.0,0.0
4156.25,4175.0,4120.25,4161.0,229019,0.0,0.0
4155.25,4234.0,4146.5,4214.75,189979,0.0,0.0
4207.25,4216.5,4154.5,4159.25,227805,0.0,0.0
4156.5,4218.5,4084.75,4208.5,336253,0.0,0.0
4214.5,4247.75,4170.25,4244.25,265546,0.0,0.0
4243.0,4293.25,4225.0,4230.0,272803,0.0,0.0
4225.25,4263.25,4184.5,4201.25,250315,0.0,0.0
4199.25,4338.75,4180.25,4337.75,295763,0.0,0.0
4334.5,4357.75,4299.25,4329.25,265748,0.0,0.0
4326.75,4344.5,4293.5,4320.25,202256,0.0,0.0
4323.0,4355.0,4298.0,4322.5,289076,0.0,0.0
4321.0,4330.0,4268.75,4300.0,246815,0.0,0.0
4301.0,4308.75,4251.5,4270.5,293547,0.0,0.0
4271.0,4299.0,4256.75,4294.5,238221,0.0,0.0
4295.25,4347.5,4229.75,4285.0,392234,0.0,0.0
4287.25,4361.25,4282.5,4352.75,156647,0.0,0.0
4352.75,4378.25,4340.5,4366.0,106669,0.0,0.0
4364.75,4372.0,4338.0,4364.5,71625,0.0,0.0
4366.25,4416.5,4349.0,4397.5,65619,0.0,0.0
4396.75,4422.0,4369.0,4402.25,51815,0.0,0.0
4404.75,4418.25,4394.0,4414.25,240454,0.0,0.0
4394.75,4421.25,4376.75,4416.25,169724,0.0,0.0
4416.0,4440.5,4383.75,4434.5,190219,0.0,0.0
4434.75,4441.25,4383.25,4395.5,212040,0.0,0.0
4395.0,4401.0,4365.0,4397.25,196013,0.0,0.0
4401.5,4425.75,4381.5,4389.5,133720,0.0,0.0
4389.75,4463.5,4374.0,4458.25,229527,0.0,0.0
4460.75,4510.25,4456.5,4482.0,222490,0.0,0.0
4480.25,4495.5,4462.25,4476.25,190526,0.0,0.0
4477.75,4529.5,4441.5,4528.5,245916,0.0,0.0
4526.75,4543.75,4495.25,4500.25,189635,0.0,0.0
4499.75,4501.5,4456.5,4469.5,218944,0.0,0.0
4476.0,4537.75,4467.25,4535.0,241958,0.0,0.0
4533.5,4539.5,4450.75,4470.25,260817,0.0,0.0
4467.5,4509.75,4451.5,4467.25,232565,0.0,0.0
4470.0,4509.75,4446.0,4451.5,243297,0.0,0.0
4447.0,4497.5,4426.5,4490.0,252487,0.0,0.0
4489.0,4553.75,4486.75,4547.75,228380,0.0,0.0
4546.5,4563.25,4530.5,4546.25,163850,0.0,0.0
4548.75,4554.5,4523.0,4538.5,171811,0.0,0.0
4518.75,4561.25,4501.0,4546.5,179869,0.0,0.0
4545.5,4584.5,4506.75,4526.75,256892,0.0,0.0
4528.25,4556.0,4509.0,4535.75,193071,0.0,0.0
4533.25,4551.75,4488.0,4497.75,239652,0.0,0.0
4488.25,4501.75,4431.0,4465.75,285544,0.0,0.0
4477.0,4479.75,4436.0,4472.25,172474,0.0,0.0
4472.25,4489.75,4407.0,4452.5,212776,0.0,0.0
4405.0,4433.75,4372.25,4423.75,306378,0.0,0.0
4432.0,4442.25,4346.25,4382.0,306766,0.0,0.0
4383.5,4391.25,4296.75,4331.5,402426,0.0,0.0
4337.0,4378.5,4318.0,4369.0,221470,0.0,0.0
4372.0,4374.5,4319.5,4334.5,270601,0.0,0.0
4335.5,4342.0,4292.25,4309.75,235256,0.0,0.0
4308.25,4342.5,4292.5,4300.25,221674,0.0,0.0
4299.25,4333.75,4271.0,4328.25,262686,0.0,0.0
4329.75,4356.5,4318.0,4335.75,206931,0.0,0.0
4334.75,4398.75,4323.75,4392.0,204247,0.0,0.0
4394.25,4403.0,4350.75,4351.5,208025,0.0,0.0
4352.5,4381.75,4305.75,4334.75,262049,0.0,0.0
4337.25,4360.5,4303.75,4324.0,249877,0.0,0.0
4316.0,4392.0,4305.5,4375.25,197887,0.0,0.0
4372.75,4393.75,4308.0,4319.5,256918,0.0,0.0
4321.0,4359.0,4301.0,4332.25,305289,0.0,0.0
4337.75,4340.75,4280.75,4317.25,272694,0.0,0.0
4317.0,4379.0,4314.5,4362.25,244244,0.0,0.0
4367.75,4381.5,4348.25,4352.5,167178,0.0,0.0
4351.5,4448.75,4341.75,4445.25,239635,0.0,0.0
4445.5,4489.5,4443.0,4474.75,253726,0.0,0.0
4473.5,4495.5,4463.5,4492.25,163693,0.0,0.0
4494.0,4513.5,4490.25,4510.0,153739,0.0,0.0
4518.25,4528.25,4497.5,4524.25,209605,0.0,0.0
4522.0,4537.5,4502.75,4521.5,194470,0.0,0.0
4520.5,4533.0,4486.25,4532.25,179288,0.0,0.0
4530.25,4538.75,4478.75,4509.0,225458,0.0,0.0
4511.0,4536.5,4504.0,4525.5,164530,0.0,0.0
4524.5,4545.5,4511.25,4514.25,155623,0.0,0.0
4512.5,4530.25,4504.0,4519.0,172285,0.0,0.0
4518.25,4522.5,4493.5,4512.0,236706,0.0,0.0
4513.0,4514.25,4446.25,4465.75,141333,0.0,0.0
4458.75,4461.75,4419.25,4426.25,115256,0.0,0.0
4419.25,4440.5,4391.75,4425.25,94710,0.0,0.0
4424.0,4444.0,4404.25,4412.75,68451,0.0,0.0
4409.75,4429.0,4361.0,4424.75,49749,0.0,0.0
4423.25,4439.5,4410.0,4417.25,250757,0.0,0.0
4383.0,4436.75,4383.0,4390.0,195423,0.0,0.0
4398.5,4415.75,4388.25,4400.25,194521,0.0,0.0
4397.25,4434.0,4391.0,4394.5,190665,0.0,0.0
4409.75,4479.25,4408.0,4462.5,194791,0.0,0.0
4482.75,4494.0,4234.5,4262.25,497350,0.0,0.0
4250.0,4267.75,4167.75,4178.0,413249,0.0,0.0
4176.25,4284.5,4176.0,4281.0,258268,0.0,0.0
4281.25,4380.0,4268.25,4362.75,260013,0.0,0.0
4375.0,4410.5,4338.5,4407.0,242965,0.0,0.0
4397.0,4446.25,4386.25,4433.25,176656,0.0,0.0
4438.75,4451.5,4377.5,4404.0,200656,0.0,0.0
4406.0,4440.5,4365.75,4439.5,253791,0.0,0.0
4434.75,4461.25,4427.5,4452.25,184871,0.0,0.0
4451.75,4523.25,4439.75,4517.25,234625,0.0,0.0
4519.5,4563.5,4515.75,4549.5,182422,0.0,0.0
4552.75,4582.0,4546.75,4569.75,190097,0.0,0.0
4571.75,4584.5,4558.5,4561.25,190027,0.0,0.0
4561.0,4608.25,4553.5,4590.0,191874,0.0,0.0
4585.0,4603.5,4550.25,4579.25,171716,0.0,0.0
4580.0,4621.75,4577.0,4608.25,183261,0.0,0.0
4609.5,4611.25,4588.25,4606.5,165175,0.0,0.0
4609.0,4659.0,4597.75,4650.5,182311,0.0,0.0
4654.0,4662.25,4626.75,4638.25,181960,0.0,0.0
4638.5,4664.5,4628.5,4657.25,152974,0.0,0.0
4659.25,4669.5,4643.5,4653.75,146154,0.0,0.0
4658.5,4688.25,4641.0,4663.75,209762,0.0,0.0
4691.25,4714.0,4676.75,4707.75,230410,0.0,0.0
4710.25,4732.0,4689.5,4719.75,220001,0.0,0.0
4731.75,4736.5,4709.0,4726.75,207360,0.0,0.0
4737.5,4760.25,4721.0,4744.5,199516,0.0,0.0
4749.25,4759.5,4681.75,4714.25,261263,0.0,0.0
4713.25,4729.25,4698.0,4728.25,170596,0.0,0.0
4726.5,4747.0,4715.0,4743.75,167881,0.0,0.0
4745.0,4797.75,4742.5,4783.0,180947,0.0,0.0
4784.75,4800.75,4766.25,4779.25,132186,0.0,0.0
4780.5,4807.75,4777.5,4791.75,134336,0.0,0.0
4793.5,4800.25,4767.25,4781.5,141495,0.0,0.0
4782.25,4811.0,4775.75,4800.0,147601,0.0,0.0
4800.0,4806.75,4787.0,4804.25,131960,0.0,0.0
4806.75,4835.25,4805.0,4822.75,130170,0.0,0.0
4822.75,4824.5,4796.5,4798.5,156061,0.0,0.0
4800.75,4809.75,4772.0,4804.0,197778,0.0,0.0
4808.25,4814.0,4792.75,4808.5,149002,0.0,0.0
4808.0,4816.75,4785.0,4807.0,194623,0.0,0.0
4809.25,4818.0,4789.5,4811.75,196397,0.0,0.0
4809.25,4836.75,4807.75,4817.0,160448,0.0,0.0
4818.5,4823.5,4770.75,4786.25,190472,0.0,0.0
4786.5,4794.0,4768.25,4782.25,194394,0.0,0.0
4783.5,4817.5,4757.25,4785.75,281261,0.0,0.0
4786.0,4805.75,4774.0,4793.25,146925,0.0,0.0
4795.0,4798.5,4759.75,4776.0,186259,0.0,0.0
4778.25,4779.25,4751.5,4773.75,198477,0.0,0.0
4774.0,4795.25,4749.5,4777.5,248348,0.0,0.0
4777.5,4817.75,4774.25,4795.25,227919,0.0,0.0
4801.25,4831.5,4782.25,4827.5,208188,0.0,0.0
4830.25,4839.5,4812.5,4828.75,193455,0.0,0.0
4827.75,4837.0,4789.5,4796.0,251333,0.0,0.0
4796.0,4798.0,4665.0,4671.0,265154,0.0,0.0
4671.0,4772.0,4629.0,4766.75,178342,0.0,0.0
4763.25,4764.75,4699.25,4727.75,142822,0.0,0.0
4732.75,4771.0,4724.0,4732.5,77624,0.0,0.0
4734.0,4826.75,4720.5,4817.75,61726,0.0,0.0
4813.25,4828.75,4799.0,4817.0,285889,0.0,0.0
4814.75,4841.75,4782.5,4794.25,235031,0.0,0.0
4796.75,4820.5,4790.0,4798.5,195027,0.0,0.0
4800.0,4854.5,4788.5,4850.0,291231,0.0,0.0
4849.0,4892.25,4842.75,4886.25,196512,0.0,0.0
4887.25,4889.75,4848.25,4856.5,197323,0.0,0.0
4852.0,4859.5,4807.5,4815.0,209587,0.0,0.0
4813.75,4864.5,4800.75,4860.75,227156,0.0,0.0
4857.5,4873.25,4844.75,4868.25,208679,0.0,0.0
4866.75,4876.5,4812.5,4844.25,306337,0.0,0.0
4839.25,4885.5,4811.75,4870.25,248154,0.0,0.0
4867.25,4879.5,4842.75,4865.75,177125,0.0,0.0
4866.75,4888.0,4836.25,4857.5,276978,0.0,0.0
4856.5,4888.5,4849.25,4873.5,182962,0.0,0.0
4874.0,4881.0,4845.5,4872.0,187196,0.0,0.0
4870.25,4883.75,4834.75,4859.0,281205,0.0,0.0
4892.0,4897.25,4798.0,4827.0,316603,0.0,0.0
4822.25,4842.0,4800.25,4813.5,234222,0.0,0.0
4804.75,4813.0,4754.5,4796.0,297938,0.0,0.0
4796.0,4841.0,4786.25,4804.25,237878,0.0,0.0
4803.5,4810.5,4781.0,4803.25,179668,0.0,0.0
4802.25,4856.75,4799.75,4827.0,205551,0.0,0.0
4823.75,4840.25,4811.0,4830.25,148339,0.0,0.0
4828.25,4847.25,4798.75,4843.75,248117,0.0,0.0
4844.25,4849.0,4814.75,4843.25,188661,0.0,0.0
4847.25,4908.75,4842.75,4902.75,182257,0.0,0.0
4906.25,4919.5,4873.5,4886.0,184984,0.0,0.0
4874.0,4881.75,4839.5,4853.75,234117,0.0,0.0
4852.0,4880.25,4804.25,4807.0,261342,0.0,0.0
4818.25,4843.25,4786.5,4806.0,325145,0.0,0.0
4795.25,4830.0,4788.25,4796.75,199169,0.0,0.0
4802.75,4817.0,4718.75,4757.25,307806,0.0,0.0
4754.5,4768.5,4708.25,4716.75,300313,0.0,0.0
4700.0,4729.5,4668.25,4674.5,280599,0.0,0.0
4671.25,4695.5,4651.25,4657.75,264048,0.0,0.0
4709.75,4781.75,4709.75,4775.75,223773,0.0,0.0
4777.5,4822.5,4752.75,4802.25,219987,0.0,0.0
4807.25,4837.5,4558.5,4820.5,719499,0.0,0.0
4817.5,4879.75,4679.25,4743.75,555100,0.0,0.0
4753.0,4784.5,4672.75,4694.5,285041,0.0,0.0
4692.75,4779.25,4688.0,4766.0,238486,0.0,0.0
4765.0,4794.75,4736.25,4783.25,195711,0.0,0.0
4781.5,4831.5,4778.0,4828.5,190166,0.0,0.0
4828.75,4840.5,4803.0,4808.5,168797,0.0,0.0
4813.5,4862.0,4803.25,4854.0,167542,0.0,0.0
4858.0,4884.75,4857.0,4874.75,157465,0.0,0.0
4877.25,4882.5,4830.25,4849.5,159650,0.0,0.0
4850.5,4870.0,4839.5,4868.5,75485,0.0,0.0
4864.25,4879.75,4842.75,4861.0,143185,0.0,0.0
4861.0,4897.75,4847.5,4875.0,175916,0.0,0.0
4872.5,4885.5,4812.5,4816.0,231494,0.0,0.0
4819.0,4827.5,4722.75,4736.5,291375,0.0,0.0
4735.5,4759.0,4707.25,4738.5,235325,0.0,0.0
4719.0,4795.75,4701.5,4780.5,207428,0.0,0.0
4780.75,4796.5,4767.75,4786.75,185123,0.0,0.0
4788.75,4854.75,4763.5,4841.75,232690,0.0,0.0
4844.5,4869.5,4836.0,4863.0,225777,0.0,0.0
4861.25,4897.5,4852.5,4893.75,133170,0.0,0.0
4899.0,4917.0,4852.5,4867.75,124198,0.0,0.0
4867.0,4962.0,4861.5,4937.75,131855,0.0,0.0
4939.5,4956.5,4910.25,4931.75,74019,0.0,0.0
4928.5,4960.75,4917.5,4934.5,48306,0.0,0.0
4938.0,4948.25,4930.25,4943.5,185358,0.0,0.0
4915.75,4966.25,4912.5,4938.75,146138,0.0,0.0
4939.5,4963.25,4938.5,4956.0,109979,0.0,0.0
4956.0,4960.0,4939.25,4949.5,90653,0.0,0.0
4948.0,4953.0,4917.0,4936.5,110522,0.0,0.0
4933.75,4943.75,4922.75,4942.25,69061,0.0,0.0
4942.0,4994.5,4940.0,4961.25,100365,0.0,0.0
4961.25,4979.25,4920.25,4923.75,136664,0.0,0.0
4923.75,4933.5,4901.25,4918.5,121556,0.0,0.0
4920.5,4940.0,4850.0,4864.0,197659,0.0,0.0
4876.75,4927.5,4876.75,4906.25,215983,0.0,0.0
4906.5,4942.5,4903.0,4933.5,171952,0.0,0.0
4934.75,4964.25,4920.5,4962.0,169565,0.0,0.0
4962.5,5017.5,4952.5,5004.0,183315,0.0,0.0
5004.5,5029.5,5002.5,5022.0,148112,0.0,0.0
5022.0,5047.0,5007.25,5031.25,153774,0.0,0.0
5032.75,5048.25,5007.5,5046.5,218752,0.0,0.0
5044.5,5044.75,4990.25,5034.75,212324,0.0,0.0
5035.25,5063.25,5035.25,5061.25,136613,0.0,0.0
5056.25,5059.0,5025.0,5040.25,198098,0.0,0.0
5040.5,5057.25,5034.0,5054.5,159690,0.0,0.0
5053.25,5074.75,5036.5,5053.5,185603,0.0,0.0
5055.5,5083.0,5044.75,5058.25,216184,0.0,0.0
5059.0,5069.75,5030.25,5063.5,181150,0.0,0.0
5063.75,5104.0,5060.0,5096.25,141578,0.0,0.0
5100.0,5150.0,5099.75,5146.5,153214,0.0,0.0
5148.25,5168.5,5141.75,5147.75,173375,0.0,0.0
5144.25,5167.5,5139.25,5162.5,138335,0.0,0.0
5146.25,5154.5,5094.5,5124.5,249340,0.0,0.0
5123.5,5135.0,5083.25,5112.75,214696,0.0,0.0
5132.0,5158.25,5123.0,5148.5,237364,0.0,0.0
5147.75,5157.5,5119.5,5131.0,209875,0.0,0.0
5129.5,5162.25,5119.75,5155.0,181444,0.0,0.0
5157.25,5163.5,5140.25,5157.75,145402,0.0,0.0
5157.0,5192.0,5154.25,5176.75,164423,0.0,0.0
5175.0,5197.0,5163.5,5191.25,166260,0.0,0.0
5189.75,5219.25,5186.25,5212.25,157897,0.0,0.0
5211.25,5232.5,5209.75,5226.75,147032,0.0,0.0
5229.25,5261.5,5226.75,5259.25,144520,0.0,0.0
5259.25,5278.0,5239.75,5276.0,166904,0.0,0.0
5274.5,5313.5,5265.25,5310.0,168262,0.0,0.0
5313.0,5317.0,5288.5,5300.5,209931,0.0,0.0
5300.25,5328.75,5286.75,5325.75,170805,0.0,0.0
5323.5,5353.75,5320.5,5343.75,192758,0.0,0.0
5345.5,5355.5,5336.25,5351.0,156582,0.0,0.0
5352.5,5361.25,5310.75,5332.0,240394,0.0,0.0
5329.25,5344.5,5299.0,5343.25,211944,0.0,0.0
5340.0,5352.5,5323.25,5347.5,153779,0.0,0.0
5345.0,5350.0,5317.0,5332.25,168037,0.0,0.0
5334.5,5400.0,5332.0,5386.0,241769,0.0,0.0
5382.75,5393.75,5356.25,5364.75,206020,0.0,0.0
5358.75,5373.5,5344.25,5372.0,176727,0.0,0.0
5369.0,5374.5,5339.0,5361.0,166727,0.0,0.0
5354.75,5374.25,5341.5,5349.75,180791,0.0,0.0
5350.0,5377.25,5333.75,5363.0,221615,0.0,0.0
5362.25,5372.0,5335.5,5366.75,249227,0.0,0.0
5370.0,5395.25,5363.0,5382.0,159754,0.0,0.0
5381.0,5396.5,5371.75,5395.5,85360,0.0,0.0
5394.5,5396.75,5360.0,5381.5,92067,0.0,0.0
5380.5,5427.25,5376.0,5415.25,63828,0.0,0.0
5412.25,5440.0,5398.75,5413.0,35580,0.0,0.0
5411.75,5423.0,5405.75,5417.25,143955,0.0,0.0
5407.25,5428.0,5396.0,5418.5,144687,0.0,0.0
5415.75,5441.0,5330.0,5338.25,414738,0.0,0.0
5334.25,5376.25,5315.0,5365.75,335865,0.0,0.0
5365.5,5378.5,5347.25,5354.5,269772,0.0,0.0
5357.0,5395.0,5347.5,5378.75,294980,0.0,0.0
5360.0,5385.75,5317.25,5379.0,276499,0.0,0.0
5382.5,5424.75,5363.5,5405.0,245032,0.0,0.0
5409.0,5437.5,5404.75,5436.0,173940,0.0,0.0
5436.0,5451.0,5426.5,5437.5,163121,0.0,0.0
5440.75,5452.75,5421.0,5438.5,166661,0.0,0.0
5436.75,5455.0,5403.25,5434.5,264740,0.0,0.0
5432.75,5448.0,5406.75,5444.0,195119,0.0,0.0
5447.0,5481.25,5409.0,5416.25,301129,0.0,0.0
5414.0,5437.25,5390.0,5422.75,287867,0.0,0.0
5426.75,5436.0,5382.75,5421.25,243807,0.0,0.0
5420.75,5443.75,5405.75,5422.25,197534,0.0,0.0
5426.75,5429.25,5358.0,5401.75,332142,0.0,0.0
5402.75,5412.75,5369.0,5372.75,251108,0.0,0.0
5369.0,5399.5,5347.5,5359.0,278784,0.0,0.0
5352.75,5399.5,5347.75,5395.25,148626,0.0,0.0
5397.5,5405.25,5375.5,5389.25,246219,0.0,0.0
5389.75,5430.75,5388.75,5397.75,213579,0.0,0.0
5398.0,5454.75,5394.5,5442.75,231392,0.0,0.0
5445.0,5454.75,5427.5,5442.0,193756,0.0,0.0
5471.0,5512.75,5471.0,5504.0,212519,0.0,0.0
5502.0,5557.25,5499.0,5548.25,172850,0.0,0.0
5546.75,5562.5,5535.0,5536.25,221754,0.0,0.0
5535.25,5599.0,5534.25,5591.0,194734,0.0,0.0
5584.5,5597.75,5571.75,5580.5,185941,0.0,0.0
5581.0,5637.25,5573.5,5630.75,166028,0.0,0.0
5629.0,5641.75,5622.5,5639.75,169050,0.0,0.0
5621.0,5631.0,5606.0,5613.25,206431,0.0,0.0
5609.0,5634.0,5603.75,5625.75,223464,0.0,0.0
5627.0,5649.5,5612.5,5648.25,166263,0.0,0.0
5658.25,5660.5,5634.5,5655.5,164353,0.0,0.0
5654.25,5687.75,5650.75,5676.25,194000,0.0,0.0
5678.5,5679.75,5658.25,5675.5,174081,0.0,0.0
5674.75,5676.25,5636.25,5670.75,238806,0.0,0.0
5670.0,5689.75,5656.5,5689.0,186832,0.0,0.0
5689.5,5706.5,5682.5,5701.25,180918,0.0,0.0
5705.0,5727.25,5696.25,5724.25,183423,0.0,0.0
5723.5,5724.0,5574.75,5578.75,506880,0.0,0.0
5575.5,5648.5,5550.5,5630.5,522258,0.0,0.0
5631.5,5676.5,5622.0,5653.25,292202,0.0,0.0
5652.75,5704.25,5648.75,5702.0,198203,0.0,0.0
5701.5,5718.5,5688.5,5711.5,219010,0.0,0.0
5709.5,5734.5,5705.25,5731.25,191514,0.0,0.0
5731.5,5795.5,5731.25,5782.0,239940,0.0,0.0
5781.25,5796.5,5772.75,5792.25,163404,0.0,0.0
5793.0,5803.5,5778.25,5792.0,197717,0.0,0.0
5792.5,5819.25,5763.75,5793.25,332645,0.0,0.0
5804.75,5824.0,5780.5,5822.0,266069,0.0,0.0
5823.75,5886.75,5822.0,5886.0,298205,0.0,0.0
5878.25,5891.25,5872.75,5880.75,177414,0.0,0.0
5880.25,5893.25,5848.5,5863.25,257087,0.0,0.0
5862.25,5884.75,5845.75,5879.75,274935,0.0,0.0
5877.75,5897.75,5853.5,5885.0,266471,0.0,0.0
5872.5,5898.75,5660.25,5740.5,425289,0.0,0.0
5740.5,5746.5,5634.5,5711.0,260181,0.0,0.0
5713.25,5760.25,5706.75,5751.25,144808,0.0,0.0
5752.25,5780.0,5680.0,5725.25,120807,0.0,0.0
5722.75,5724.5,5633.75,5702.5,64524,0.0,0.0
5701.5,5720.0,5685.0,5702.0,356290,0.0,0.0
5694.25,5782.5,5683.25,5766.0,271968,0.0,0.0
5766.75,5784.0,5729.0,5732.75,301241,0.0,0.0
5728.25,5796.5,5699.0,5796.0,319202,0.0,0.0
5793.25,5814.5,5770.75,5785.75,233021,0.0,0.0
5785.5,5815.5,5763.0,5812.25,213552,0.0,0.0
5803.0,5852.0,5768.0,5778.25,311741,0.0,0.0
5780.75,5784.0,5669.0,5676.5,418001,0.0,0.0
5673.75,5768.75,5632.0,5763.5,396603,0.0,0.0
5766.25,5776.0,5601.0,5653.0,604720,0.0,0.0
5648.25,5686.5,5623.5,5652.75,336513,0.0,0.0
5658.0,5690.75,5581.25,5589.25,232656,0.0,0.0
5591.25,5667.75,5560.25,5651.5,392297,0.0,0.0
5650.5,5652.75,5580.0,5596.75,370735,0.0,0.0
5598.5,5676.5,5591.5,5655.75,266767,0.0,0.0
5663.0,5711.5,5650.0,5694.0,241360,0.0,0.0
5692.0,5722.5,5667.5,5720.0,283454,0.0,0.0
5719.5,5790.0,5712.75,5785.75,262329,0.0,0.0
5786.75,5812.0,5777.25,5797.5,240958,0.0,0.0
5799.5,5847.75,5787.75,5843.25,230871,0.0,0.0
5843.5,5863.75,5831.25,5855.0,217890,0.0,0.0
5858.25,5898.5,5820.25,5882.75,246038,0.0,0.0
5895.5,5925.0,5889.0,5918.25,233290,0.0,0.0
5919.5,5938.5,5897.0,5925.25,265354,0.0,0.0
5930.75,5931.25,5890.5,5918.75,254484,0.0,0.0
5919.25,5954.75,5905.0,5934.0,195018,0.0,0.0
5925.25,5946.25,5915.75,5933.75,237095,0.0,0.0
5933.75,5958.0,5927.0,5948.0,190190,0.0,0.0
5961.0,5995.75,5844.75,5909.5,539445,0.0,0.0
5909.0,5918.25,5850.0,5910.25,338476,0.0,0.0
5910.0,5933.5,5870.25,5882.5,280483,0.0,0.0
5884.5,5931.25,5875.5,5889.25,229005,0.0,0.0
5933.0,5947.5,5856.25,5910.75,389618,0.0,0.0
5911.25,5924.5,5877.25,5890.0,289423,0.0,0.0
5889.0,5912.0,5874.25,5898.0,256730,0.0,0.0
5900.0,5937.75,5898.0,5934.0,165201,0.0,0.0
5935.0,5972.75,5907.5,5918.0,305079,0.0,0.0
5913.25,5924.5,5861.75,5922.5,377648,0.0,0.0
5922.5,5923.0,5767.25,5789.75,548167,0.0,0.0
5769.0,5845.75,5761.0,5838.25,394754,0.0,0.0
5837.25,5916.75,5837.25,5910.0,261541,0.0,0.0
5913.5,5945.0,5895.5,5912.0,249827,0.0,0.0
5915.25,5949.5,5902.0,5923.5,293910,0.0,0.0
5920.0,5923.75,5786.5,5800.25,511900,0.0,0.0
5792.25,5835.0,5772.5,5801.25,443313,0.0,0.0
5805.0,5816.75,5752.25,5794.0,360383,0.0,0.0
5795.25,5882.25,5794.25,5878.5,307895,0.0,0.0
5878.25,5884.0,5841.5,5848.0,301682,0.0,0.0
5845.75,5874.25,5803.25,5840.5,372774,0.0,0.0
5845.25,5874.0,5816.5,5825.0,300167,0.0,0.0
5819.75,5856.0,5801.25,5844.75,216424,0.0,0.0
5820.0,5875.5,5777.25,5869.75,334338,0.0,0.0
5869.75,5944.0,5862.5,5935.0,273971,0.0,0.0
5936.25,5998.0,5932.5,5990.75,273833,0.0,0.0
5994.0,6019.75,5973.25,5988.25,229855,0.0,0.0
5956.5,5984.75,5889.5,5939.25,485650,0.0,0.0
5943.5,5965.75,5909.25,5955.0,335781,0.0,0.0
5952.0,5981.5,5932.25,5970.0,301526,0.0,0.0
5969.25,5972.0,5907.5,5916.25,190958,0.0,0.0
5928.75,5991.75,5928.75,5982.5,160000,0.0,0.0
