Date,eurusd,jpyusd,gbpusd,nq,sp500,nikkei,ftse
2006-02-27,1.1850025653839111,0.00860511139035225,1.7398868799209595,1695.0,1294.1199951171875,16192.9501953125,5875.89990234375
2006-02-28,1.1930042505264282,0.008636324666440487,1.7542012929916382,1674.5,1280.6600341796875,16205.4296875,5791.5
2006-03-01,1.191994547843933,0.008616233244538307,1.7499955892562866,1698.0,1291.239990234375,15964.4599609375,5844.10009765625
2006-03-02,1.203905463218689,0.008632596582174301,1.7534937858581543,1699.5,1289.1400146484375,15909.759765625,5833.0
2006-03-03,1.204601526260376,0.008590326644480228,1.7558954954147339,1685.5,1287.22998046875,15663.33984375,5858.7001953125
2006-03-06,1.2016053199768066,0.008504124358296394,1.749903678894043,1674.5,1278.260009765625,15901.16015625,5897.7998046875
2006-03-07,1.1890040636062622,0.00849112682044506,1.7365031242370605,1665.5,1275.8800048828125,15726.01953125,5857.39990234375
2006-03-08,1.1927053928375244,0.008487523533403873,1.7368046045303345,1666.5,1278.469970703125,15627.490234375,5812.89990234375
2006-03-09,1.1904053688049316,0.008460236713290215,1.7358098030090332,1643.0,1272.22998046875,16036.91015625,5855.89990234375
2006-03-10,1.1911001205444336,0.008403361774981022,1.7263107299804688,1648.5,1281.4200439453125,16115.6298828125,5907.89990234375
2006-03-13,1.1967018842697144,0.008427439257502556,1.7358098030090332,1655.5,1284.1300048828125,16361.509765625,5952.7998046875
2006-03-14,1.2018941640853882,0.008497620932757854,1.7469996213912964,1686.0,1297.47998046875,16238.3603515625,5950.60009765625
2006-03-15,1.2071025371551514,0.008509189821779728,1.74770188331604,1695.5,1303.02001953125,16319.0400390625,5965.10009765625
2006-03-16,1.217492938041687,0.00855578389018774,1.7567899227142334,1681.5,1305.3299560546875,16096.2099609375,5993.2998046875
2006-03-17,1.2192000150680542,0.008627383038401604,1.7565122842788696,1681.219970703125,1307.25,16339.73046875,5999.39990234375
2006-03-20,1.216293454170227,0.008593279868364334,1.755710482597351,1705.5,1305.0799560546875,16624.80078125,5991.7001953125
2006-03-21,1.210800290107727,0.008530966937541962,1.7491079568862915,1690.5,1297.22998046875,16624.80078125,5991.2998046875
2006-03-22,1.2079044580459595,0.008556515909731388,1.7467858791351318,1691.0,1305.0400390625,16495.48046875,6007.5
2006-03-23,1.197203278541565,0.008486802689731121,1.7343045473098755,1690.5,1301.6700439453125,16489.369140625,5990.10009765625
2006-03-24,1.2034997940063477,0.008514261804521084,1.742585301399231,1697.5,1302.949951171875,16560.869140625,6036.2998046875
2006-03-27,1.20110023021698,0.008566778153181076,1.7463892698287964,1699.0,1301.6099853515625,16650.099609375,5972.2001953125
2006-03-28,1.20110023021698,0.008491847664117813,1.7430106401443481,1691.0,1293.22998046875,16690.240234375,5935.7001953125
2006-03-29,1.2030943632125854,0.00849112682044506,1.7352073192596436,1720.5,1302.8900146484375,16938.41015625,5959.2001953125
2006-03-30,1.2167967557907104,0.008524422533810139,1.7470910549163818,1725.0,1300.25,17045.33984375,6015.2998046875
2006-03-31,1.2115044593811035,0.008491847664117813,1.7377101182937622,1720.0,1294.8699951171875,17059.66015625,5964.60009765625
2006-04-03,1.2139016389846802,0.008488964289426804,1.740007996559143,1723.75,1297.81005859375,17333.310546875,6024.2998046875
2006-04-04,1.2260010242462158,0.008514986373484135,1.7554022073745728,1731.5,1305.9300537109375,17292.91015625,6004.7001953125
2006-04-05,1.2288031578063965,0.008514986373484135,1.7526947259902954,1747.25,1311.56005859375,17243.98046875,6044.10009765625
2006-04-06,1.2214038372039795,0.008490405976772308,1.7517123222351074,1754.75,1309.0400390625,17489.330078125,6045.7001953125
2006-04-07,1.2094969749450684,0.008457374759018421,1.7441048622131348,1739.75,1295.5,17563.369140625,6026.10009765625
2006-04-10,1.2111963033676147,0.008445232175290585,1.743314266204834,1735.5,1296.6199951171875,17456.580078125,6067.0
2006-04-11,1.2148010730743408,0.00845952145755291,1.7495975494384766,1720.75,1286.5699462890625,17418.130859375,6016.5
2006-04-12,1.2114017009735107,0.008445232175290585,1.75131356716156,1718.75,1288.1199951171875,17162.55078125,6000.7998046875
2006-04-13,1.2116072177886963,0.008435971103608608,1.7530940771102905,1725.5,1289.1199951171875,17199.150390625,6029.39990234375
2006-04-14,1.2111963033676147,0.008426019921898842,1.7527869939804077,1725.5,1289.1199951171875,17233.8203125,6029.39990234375
2006-04-17,1.2254000902175903,0.008488244377076626,1.769911527633667,1710.5,1285.3299560546875,17000.359375,6029.39990234375
2006-04-18,1.2367054224014282,0.00855578389018774,1.7839939594268799,1739.75,1307.280029296875,17232.859375,6044.10009765625
2006-04-19,1.2378076314926147,0.008520790375769138,1.791986107826233,1744.5,1309.9300537109375,17350.119140625,6089.7998046875
2006-04-20,1.230905532836914,0.008517161943018436,1.777998924255371,1741.25,1311.4599609375,17317.529296875,6081.39990234375
2006-04-21,1.234095573425293,0.00857780035585165,1.782690167427063,1719.0,1311.280029296875,17403.9609375,6132.7001953125
2006-04-24,1.2388964891433716,0.00872600357979536,1.7872141599655151,1721.5,1308.1099853515625,16914.400390625,6098.7001953125
2006-04-25,1.2428998947143555,0.008702462539076805,1.7878854274749756,1714.5,1301.739990234375,16970.2890625,6086.60009765625
2006-04-26,1.2448959350585938,0.008713837713003159,1.7848856449127197,1710.75,1305.4100341796875,17055.9296875,6104.2998046875
2006-04-27,1.2531956434249878,0.008758101612329483,1.8018990755081177,1727.5,1309.719970703125,17114.5390625,6060.0
2006-04-28,1.2635995149612427,0.008785801939666271,1.8259837627410889,1711.0,1310.6099853515625,16906.23046875,6023.10009765625
2006-05-01,1.258004069328308,0.008806692436337471,1.8252837657928467,1693.0,1305.18994140625,16925.7109375,6023.10009765625
2006-05-02,1.261702299118042,0.008821453899145126,1.8390127420425415,1697.75,1313.2099609375,17153.76953125,6082.10009765625
2006-05-03,1.2623074054718018,0.00878811813890934,1.8394863605499268,1693.5,1308.1199951171875,17153.76953125,6010.0
2006-05-04,1.270099401473999,0.008803979493677616,1.8519889116287231,1709.75,1312.25,17153.76953125,6036.89990234375
2006-05-05,1.272799015045166,0.00888415053486824,1.8596001863479614,1720.25,1325.760009765625,17153.76953125,6091.7001953125
2006-05-08,1.27029287815094,0.008954154327511787,1.8581143617630005,1721.25,1324.6600341796875,17291.669921875,6067.10009765625
2006-05-09,1.2766989469528198,0.009008197113871574,1.8675880432128906,1721.75,1325.1400146484375,17190.91015625,6105.60009765625
2006-05-10,1.2774492502212524,0.009022827260196209,1.862613558769226,1700.75,1322.8499755859375,16951.9296875,6083.39990234375
2006-05-11,1.2851983308792114,0.009056330658495426,1.8850141763687134,1664.75,1305.9200439453125,16862.140625,6042.0
2006-05-12,1.2929919958114624,0.00909338891506195,1.8950879573822021,1641.5,1291.239990234375,16601.779296875,5912.10009765625
2006-05-15,1.2790013551712036,0.009033423848450184,1.8763134479522705,1635.75,1294.5,16486.91015625,5841.2998046875
2006-05-16,1.285000205039978,0.009110786952078342,1.8873978853225708,1628.25,1292.0799560546875,16158.419921875,5846.2001953125
2006-05-17,1.2741937637329102,0.009016319178044796,1.8824946880340576,1604.75,1270.3199462890625,16307.669921875,5675.5
2006-05-18,1.2850992679595947,0.009017132222652435,1.8932939767837524,1594.75,1261.81005859375,16087.1796875,5671.60009765625
2006-05-19,1.2766989469528198,0.008955758064985275,1.8800172805786133,1605.25,1267.030029296875,16155.4501953125,5657.39990234375
2006-05-22,1.2852975130081177,0.00897182896733284,1.885085105895996,1586.25,1262.0699462890625,15857.8701171875,5532.7001953125
2006-05-23,1.2782983779907227,0.008917424827814102,1.8770883083343506,1565.25,1256.5799560546875,15599.2001953125,5678.7001953125
2006-05-24,1.277400255203247,0.008869966492056847,1.8712925910949707,1584.5,1258.5699462890625,15907.2001953125,5587.10009765625
2006-05-25,1.2810001373291016,0.008947744965553284,1.8756096363067627,1605.25,1272.8800048828125,15693.75,5677.7001953125
2006-05-26,1.2739015817642212,0.008877052925527096,1.8597038984298706,1609.75,1280.1600341796875,15970.759765625,5791.0
2006-05-29,1.2751035690307617,0.00888415053486824,1.8599114418029785,1606.25,1280.1600341796875,15915.6796875,5791.0
2006-05-30,1.2865046262741089,0.00891662947833538,1.8817152976989746,1570.0,1259.8699951171875,15859.4501953125,5652.0
2006-05-31,1.2816076278686523,0.008886518888175488,1.8716076612472534,1583.0,1270.0899658203125,15467.330078125,5723.7998046875
2006-06-01,1.28109872341156,0.008890469558537006,1.8664027452468872,1619.0,1285.7099609375,15503.740234375,5749.7001953125
2006-06-02,1.2918059825897217,0.008950147777795792,1.8822112083435059,1614.5,1288.219970703125,15789.3095703125,5764.60009765625
2006-06-05,1.290106177330017,0.008901549503207207,1.871397614479065,1582.75,1265.2900390625,15668.3095703125,5762.10009765625
2006-06-06,1.2821991443634033,0.008832751773297787,1.8609150648117065,1577.5,1263.8499755859375,15384.8603515625,5669.7998046875
2006-06-07,1.2801966667175293,0.008816009387373924,1.8572171926498413,1562.5,1256.1500244140625,15096.009765625,5706.2998046875
2006-06-08,1.2648941278457642,0.008776934817433357,1.8431141376495361,1556.5,1257.9300537109375,14633.0302734375,5562.89990234375
2006-06-09,1.2640947103500366,0.008775008842349052,1.840705394744873,1549.5,1252.300048828125,14750.83984375,5655.2001953125
2006-06-12,1.258605718612671,0.00874278787523508,1.8417903184890747,1523.5,1237.43994140625,14833.009765625,5620.89990234375
2006-06-13,1.2545949220657349,0.008677543140947819,1.8337857723236084,1515.25,1223.68994140625,14218.599609375,5519.60009765625
2006-06-14,1.2609069347381592,0.008706251159310341,1.8449164628982544,1528.0,1230.0400390625,14309.5595703125,5506.7998046875
2006-06-15,1.2639987468719482,0.008717255666851997,1.8500019311904907,1576.0,1256.1600341796875,14470.759765625,5619.2998046875
2006-06-16,1.2644941806793213,0.008685079403221607,1.8484972715377808,1567.9000244140625,1251.5400390625,14879.33984375,5597.39990234375
2006-06-19,1.258004069328308,0.008667013607919216,1.8409085273742676,1565.0,1240.1300048828125,14860.349609375,5626.10009765625
2006-06-20,1.2589067220687866,0.008703219704329967,1.843385934829712,1570.0,1240.1199951171875,14648.41015625,5658.2001953125
2006-06-21,1.2660951614379883,0.008708146400749683,1.8450864553451538,1591.5,1252.199951171875,14644.259765625,5665.0
2006-06-22,1.2584948539733887,0.00861474871635437,1.8283874988555908,1573.5,1245.5999755859375,15135.6904296875,5684.10009765625
2006-06-23,1.2523951530456543,0.008580745197832584,1.8204988241195679,1568.5,1244.5,15124.0400390625,5692.10009765625
2006-06-26,1.2589067220687866,0.00860437098890543,1.823486566543579,1571.0,1250.56005859375,15152.400390625,5681.2001953125
2006-06-27,1.256897211074829,0.008596973493695259,1.8208967447280884,1545.25,1239.199951171875,15171.8095703125,5652.2998046875
2006-06-28,1.2545949220657349,0.008591065183281898,1.8178843259811401,1558.0,1246.0,14886.1103515625,5678.60009765625
2006-06-29,1.26639986038208,0.008684325031936169,1.8282872438430786,1605.0,1272.8699951171875,15121.150390625,5791.5
2006-06-30,1.2782983779907227,0.008734387345612049,1.8490097522735596,1591.5,1270.199951171875,15505.1796875,5833.39990234375
2006-07-03,1.28009831905365,0.00871459674090147,1.8424009084701538,1601.5,1280.18994140625,15571.6201171875,5884.39990234375
2006-07-04,1.2790013551712036,0.008688475005328655,1.8449844121932983,1601.75,1280.18994140625,15638.5,5883.5
2006-07-05,1.2733986377716064,0.0086527643725276,1.8357045650482178,1568.25,1270.9100341796875,15523.9404296875,5826.7001953125
2006-07-06,1.2775959968566895,0.008676036261022091,1.8374923467636108,1565.0,1274.0799560546875,15321.400390625,5890.0
2006-07-07,1.2823965549468994,0.008775008842349052,1.8514060974121094,1550.25,1265.47998046875,15307.6103515625,5888.89990234375
2006-07-10,1.2745022773742676,0.00874890573322773,1.8431141376495361,1537.75,1267.3399658203125,15552.8095703125,5896.89990234375
2006-07-11,1.2767478227615356,0.00874890573322773,1.8450864553451538,1545.0,1272.4300537109375,15473.8203125,5857.2998046875
2006-07-12,1.2711971998214722,0.008672274649143219,1.835098147392273,1516.75,1258.5999755859375,15249.3203125,5860.60009765625
2006-07-13,1.2696961164474487,0.0086700189858675,1.8444058895111084,1489.75,1242.280029296875,15097.9501953125,5765.0
2006-07-14,1.2643983364105225,0.00861474871635437,1.8365135192871094,1475.0,1236.199951171875,14845.240234375,5707.60009765625
2006-07-17,1.251799464225769,0.0085411686450243,1.8196043968200684,1480.25,1234.489990234375,14845.240234375,5701.0
2006-07-18,1.2502031326293945,0.008522969670593739,1.8255836963653564,1486.75,1236.8599853515625,14437.240234375,5681.7001953125
2006-07-19,1.2599060535430908,0.008559444919228554,1.8429102897644043,1490.75,1259.81005859375,14500.259765625,5778.0
2006-07-20,1.263296127319336,0.008549931459128857,1.8492833375930786,1477.25,1249.1300048828125,14946.83984375,5770.89990234375
2006-07-21,1.270599603652954,0.00861178059130907,1.858701467514038,1461.25,1240.2900390625,14821.259765625,5719.7001953125
2006-07-24,1.262403130531311,0.008565310388803482,1.8496938943862915,1494.5,1260.9100341796875,14794.5,5833.89990234375
2006-07-25,1.2583998441696167,0.008536064997315407,1.841010332107544,1492.25,1268.8800048828125,15005.240234375,5851.2001953125
2006-07-26,1.2712942361831665,0.008594756945967674,1.8543930053710938,1495.75,1268.4000244140625,14884.0703125,5877.10009765625
2006-07-27,1.269599437713623,0.008639308623969555,1.8580108880996704,1494.5,1263.199951171875,15179.7802734375,5929.5
2006-07-28,1.2751035690307617,0.008715356700122356,1.8650106191635132,1521.25,1278.550048828125,15342.8701171875,5974.89990234375
2006-07-31,1.277400255203247,0.008732861839234829,1.8682161569595337,1518.75,1276.6600341796875,15456.8095703125,5928.2998046875
2006-08-01,1.2820019721984863,0.008729050867259502,1.8759965896606445,1493.75,1270.9200439453125,15440.91015625,5880.7998046875
2006-08-02,1.2791976928710938,0.008729050867259502,1.8781105279922485,1509.75,1277.4100341796875,15464.2900390625,5932.10009765625
