date,eurusd,jpyusd,gbpusd,nq,sp500,nikkei,ftse,gdp_us,gdp_uk,gdp_jp,gdp_ez,unrate_us,unrate_uk,unrate_jp,unrate_ez,m0_us,m0_jp,m0_ez,ir_us,ir_uk,ir_ez,ir_jp,eurusd_pct_change,jpyusd_pct_change,gbpusd_pct_change,eurusd_trend,jpyusd_trend,gbpusd_trend
2004-01-01,1.2581939697265625,0.0093196639791131,1.785204291343689,1468.0,1111.9200439453125,10676.6396484375,4476.89990234375,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0006416840091151,0.0009319240345377,-0.0020172403073002,down,up,down
2004-01-02,1.2581939697265625,0.0093536619096994,1.7936897277832031,1466.5,1108.47998046875,10676.6396484375,4510.2001953125,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0,0.003647978152699,0.0047532019056077,down,up,up
2004-01-05,1.2686975002288818,0.009412650950253,1.807207107543945,1495.5,1122.219970703125,10825.169921875,4513.2998046875,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0083481011314987,0.0063065183585937,0.0075360746908261,up,up,up
2004-01-06,1.2721028327941897,0.0094135366380214,1.8212946653366089,1504.5,1123.6700439453125,10813.990234375,4505.2001953125,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0026841170292315,9.409546503746924e-05,0.0077952093779718,up,up,up
2004-01-07,1.2640947103500366,0.0094179697334766,1.817785263061524,1517.0,1126.3299560546875,10757.8203125,4473.0,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0062951848213113,0.0004709277315919,-0.0019268723188381,down,up,down
2004-01-08,1.2774981260299685,0.0094188563525676,1.8338866233825684,1531.0,1131.9200439453125,10837.650390625,4494.2001953125,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0106031736152272,9.414121260631347e-05,0.0088576800836894,up,up,up
2004-01-09,1.2858924865722656,0.0093826232478022,1.848087191581726,1521.5,1121.8599853515625,10965.0498046875,4466.2998046875,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0065709376563893,-0.0038468688139109,0.0077434275478627,up,down,up
2004-01-12,1.2740962505340576,0.0093808630481362,1.845597267150879,1544.5,1127.22998046875,10965.0498046875,4449.60009765625,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0091735787877978,-0.0001876020830755,-0.001347298137333,down,down,down
2004-01-13,1.278592586517334,0.009412650950253,1.8488048315048216,1528.5,1121.219970703125,10849.6796875,4440.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0035290394908482,0.003388590362495,0.0017379546507967,up,up,up
2004-01-14,1.2651021480560305,0.009412650950253,1.831703186035156,1537.5,1130.52001953125,10863.0,4461.39990234375,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0105510063201985,0.0,-0.0092501085989404,down,down,down
2004-01-15,1.260096549987793,0.0094099938869476,1.8251838684082031,1537.5,1132.050048828125,10665.150390625,4456.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0039566750210084,-0.0002822863951337,-0.003559156132203,down,down,down
2004-01-16,1.239802598953247,0.0093676811084151,1.7990142107009888,1553.0,1139.8299560546875,10857.2001953125,4487.89990234375,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0161050762616106,-0.0044965787481744,-0.0143380939094304,down,down,down
2004-01-19,1.235406756401062,0.009325748309493,1.7832940816879272,1553.0,1139.8299560546875,11036.330078125,4518.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0035455987557183,-0.0044763264714926,-0.0087381905710106,down,down,down
2004-01-20,1.2589067220687866,0.009345794096589,1.8188101053237915,1553.0,1138.77001953125,11103.099609375,4499.2998046875,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0190220472293545,0.0021495097691617,0.0199159656281973,up,up,up
2004-01-21,1.2659028768539429,0.0093624191358685,1.832810997962952,1547.0,1147.6199951171875,11002.3896484375,4511.2001953125,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0055573257831678,0.0017788792592348,0.0076978309050399,up,up,up
2004-01-22,1.2725075483322144,0.0094224065542221,1.8436918258666992,1534.5,1143.93994140625,11000.7001953125,4476.7998046875,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0052173603512819,0.0064072562318622,0.0059366884615164,up,up,up
2004-01-23,1.2583048343658447,0.0093676811084151,1.8277859687805176,1533.0,1141.550048828125,11069.009765625,4460.7998046875,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0111612021358805,-0.0058080115193582,-0.0086271777436038,down,down,down
2004-01-26,1.2487980127334597,0.0094029149040579,1.815013766288757,1554.5,1155.3699951171875,10972.599609375,4445.5,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0075552611519419,0.0037612078416233,-0.0069877998353833,down,up,down
2004-01-27,1.2636953592300415,0.0094670075923204,1.8266842365264893,1520.0,1144.050048828125,10928.0302734375,4447.0,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.011929348337105,0.0068162573963996,0.0064299623807235,up,up,up
2004-01-28,1.2441989183425903,0.0094224065542221,1.815112590789795,1494.0,1128.47998046875,10852.4697265625,4468.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0154281178173592,-0.0047112075978982,-0.0063347816252568,down,down,down
2004-01-29,1.2410026788711548,0.0094419782981276,1.817091584205628,1499.5,1134.1099853515625,10779.4404296875,4411.5,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,-0.0025689135590097,0.0020771491649052,0.001090286864779,down,up,up
2004-01-30,1.2468050718307495,0.0094589479267597,1.825283765792847,1495.0,1131.1300048828125,10783.6103515625,4390.7001953125,11923447.0,322790.0,529365100.0,2006218.2,5.7,4.8,5.1,9.4,736400000.0,1060327000.0,548711.0,1.0,3.75,2.0,0.1,0.0046755684402493,0.0017972535094119,0.0045084032408857,up,up,up
2004-02-02,1.2433016300201416,0.0094768768176436,1.821593165397644,1489.0,1135.260009765625,10776.73046875,4381.39990234375,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,3.75,2.0,0.1,-0.0028099354821067,0.0018954423919788,-0.0020219324054524,down,up,down
2004-02-03,1.2534940242767334,0.009481368586421,1.837897539138794,1487.0,1136.030029296875,10641.919921875,4390.60009765625,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,3.75,2.0,0.1,0.0081978451652369,0.0004739714215802,0.0089506120526043,up,up,up
2004-02-04,1.2539970874786377,0.0094831679016351,1.83220648765564,1463.0,1126.52001953125,10447.25,4398.5,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,3.75,2.0,0.1,0.0004013287595803,0.0001897737861047,-0.0030965009539217,up,up,down
2004-02-05,1.2571974992752075,0.0094661116600036,1.836210012435913,1467.5,1128.5899658203125,10464.599609375,4384.39990234375,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,0.0025521684448284,-0.0017985805807108,0.0021850838359358,up,down,up
2004-02-06,1.2700024843215942,0.0094831679016351,1.8475067615509035,1494.5,1142.760009765625,10460.919921875,4402.7001953125,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,0.0101853408503986,0.0018018213015136,0.0061522097355324,up,up,up
2004-02-09,1.2694060802459717,0.0094500090926885,1.8597038984298704,1494.0,1139.81005859375,10402.6103515625,4434.39990234375,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,-0.0004696085897353,-0.003496596210311,0.0066019443786651,down,down,up
2004-02-10,1.26850426197052,0.0094714909791946,1.8673090934753416,1497.5,1145.5400390625,10365.400390625,4405.0,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,-0.0007104253630776,0.0022732133160294,0.0040894655605616,down,up,up
2004-02-11,1.2830052375793457,0.009493070654571,1.892505645751953,1512.5,1157.760009765625,10365.400390625,4396.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,0.0114315545036478,0.0022783820861789,0.0134935091167562,up,up,up
2004-02-12,1.2818048000335691,0.0094966758042573,1.8930072784423828,1500.5,1152.1099853515625,10459.259765625,4377.7001953125,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,-0.0009356450859401,0.0003797664441234,0.0002650627180722,down,up,up
2004-02-13,1.272799015045166,0.0095057040452957,1.8852983713150024,1488.0,1145.81005859375,10557.6904296875,4412.0,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,-0.007025863055098,0.0009506738172901,-0.0040723071776689,down,up,down
2004-02-16,1.2765034437179563,0.0094831679016351,1.8887882232666016,1491.5,1145.81005859375,10548.7197265625,4408.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,0.0029104584690922,-0.0023708021576531,0.0018510873422994,up,down,up
2004-02-17,1.2857933044433594,0.0094688003882765,1.905596613883972,1507.5,1156.989990234375,10701.1298828125,4461.5,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,0.0072775837551564,-0.0015150541999918,0.0088990339998524,up,down,up
2004-02-18,1.2725075483322144,0.0094037996605038,1.8926130533218384,1511.0,1151.8199462890625,10676.8095703125,4442.89990234375,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,-0.0103327308248013,-0.006864726798252,-0.0068133835185981,down,down,down
2004-02-19,1.2757054567337036,0.0093536619096994,1.8991910219192505,1488.5,1147.06005859375,10753.7998046875,4515.60009765625,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,0.0025130761744247,-0.0053316481225115,0.0034756014103711,up,down,up
2004-02-20,1.2542015314102173,0.0091785229742527,1.8619892597198489,1483.5,1144.1099853515625,10720.6904296875,4515.0,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,-0.0168564970934157,-0.0187241036866092,-0.0195882150715976,down,down,down
2004-02-23,1.2571974992752075,0.0092336097732186,1.868390440940857,1467.0,1140.989990234375,10868.9599609375,4524.2998046875,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,0.0023887451816628,0.0060017062789325,0.003437818552171,up,up,up
2004-02-24,1.2677966356277466,0.0092421444132924,1.890001893043518,1463.5,1139.0899658203125,10644.1298828125,4496.7998046875,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,0.0084307647435264,0.0009243015768927,0.0115668821832435,up,up,up
2004-02-25,1.249703288078308,0.0091768372803926,1.872308611869812,1472.0,1143.6700439453125,10658.73046875,4507.60009765625,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,-0.0142714904275476,-0.0070662315994405,-0.0093615150539421,down,down,down
2004-02-26,1.244802951812744,0.0091340877115726,1.8633078336715696,1475.5,1144.9100341796875,10815.2900390625,4515.89990234375,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,-0.0039211997858303,-0.0046584207078989,-0.0048073154933863,down,down,down
2004-02-27,1.2494065761566162,0.0091533176600933,1.8695082664489744,1471.5,1144.93994140625,11041.919921875,4492.2001953125,11923447.0,322790.0,529365100.0,2006218.2,5.6,4.8,5.2,9.4,735300000.0,1088623000.0,561350.0,1.01,4.0,2.0,0.1,0.0036982755681678,0.0021052949268636,0.0033276481026687,up,up,up
2004-03-01,1.244802951812744,0.0091818934306502,1.867902040481568,1490.0,1155.969970703125,11271.1201171875,4537.0,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.0036846487218226,0.0031219030758087,-0.0008591702942599,down,up,down
2004-03-02,1.220405101776123,0.0090785287320613,1.8382015228271484,1473.0,1149.0999755859375,11361.509765625,4540.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.0195997687835585,-0.01125744917098,-0.0159004685528169,down,down,down
2004-03-03,1.2190959453582764,0.0090818274766206,1.8275855779647827,1464.0,1151.030029296875,11351.919921875,4525.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.0010727228327228,0.0003633567350675,-0.0057751801043219,down,up,down
2004-03-04,1.220703125,0.0089887641370296,1.8229877948760984,1477.5,1154.8699951171875,11401.7900390625,4559.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,0.0013183372874325,-0.010247204082061,-0.002515768970887,up,down,down
2004-03-05,1.2367972135543823,0.0089285718277096,1.8453929424285889,1474.5,1156.8599853515625,11537.2900390625,4547.10009765625,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,0.01318427734375,-0.0066963943432484,0.0122903442444677,up,down,up
2004-03-08,1.242606520652771,0.0089855333790183,1.8527096509933472,1437.5,1147.199951171875,11502.8603515625,4553.7998046875,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,0.0046970570718651,0.0063796934613797,0.0039648512772185,up,up,up
2004-03-09,1.2319064140319824,0.0089718289673328,1.826083779335022,1435.0,1140.5799560546875,11532.0400390625,4542.0,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.0086110176012657,-0.0015251639616075,-0.0143713137371792,down,down,down
2004-03-10,1.2231967449188232,0.0090179461985826,1.8033939599990845,1414.5,1123.8900146484375,11433.240234375,4545.2998046875,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.00707007367926,0.0051402263036575,-0.0124253988741962,down,up,down
2004-03-11,1.235101580619812,0.0090228272601962,1.810184121131897,1403.0,1106.780029296875,11297.0400390625,4445.2001953125,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,0.009732559991221,0.0005412608931252,0.0037652123071412,up,up,up
2004-03-12,1.2224042415618896,0.0090375058352947,1.804109811782837,1429.0,1120.5699462890625,11162.75,4467.39990234375,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.010280400622231,0.0016268265672394,-0.0033556306665986,down,up,down
2004-03-15,1.22720468044281,0.0090653616935014,1.8048911094665527,1405.0,1104.489990234375,11317.900390625,4412.89990234375,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,0.0039270469765277,0.0030822506468448,0.0004330654811659,up,up,up
2004-03-16,1.2261061668395996,0.0091987857595086,1.813203811645508,1405.5,1110.699951171875,11242.2900390625,4428.89990234375,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.0008951347894257,0.0147180080087534,0.0046056530143872,down,up,up
2004-03-17,1.2227030992507937,0.009237022139132,1.816794514656067,1429.0,1123.75,11436.8603515625,4456.7998046875,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.0027755080928901,0.0041566768292082,0.0019803085497047,down,up,up
2004-03-18,1.2388964891433716,0.0093641728162765,1.8354012966156008,1422.5,1122.3199462890625,11484.2802734375,4397.89990234375,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,0.0132439264303005,0.0137653320766477,0.0102415445497183,up,up,up
2004-03-19,1.2269035577774048,0.0093755852431058,1.8341892957687376,1415.75,1109.780029296875,11418.509765625,4417.7001953125,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.0096803336445479,0.0012187330427588,-0.0006603465133745,down,up,down
2004-03-22,1.2345983982086182,0.0093668038025498,1.8475067615509035,1382.5,1095.4000244140625,11318.509765625,4333.7998046875,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,0.0062717565553016,-0.0009366285227321,0.0072606823150085,up,down,up
2004-03-23,1.2345069646835327,0.0093668038025498,1.8520920276641848,1371.5,1093.949951171875,11281.08984375,4318.5,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-7.405932586512787e-05,0.0,0.0024818670267989,down,down,up
2004-03-24,1.2139016389846802,0.0093984957784414,1.825283765792847,1386.5,1091.3299560546875,11364.990234375,4309.5,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.016691137667364,0.0033834354342909,-0.0144745841302215,down,up,down
2004-03-25,1.2136952877044678,0.0094224065542221,1.8079913854599,1424.5,1109.18994140625,11530.91015625,4373.60009765625,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.0001699901158259,0.0025441066681699,-0.0094738038309543,down,up,down
2004-03-26,1.212694525718689,0.0094179697334766,1.8176862001419067,1419.5,1108.06005859375,11770.650390625,4357.5,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,-0.0008245578572456,-0.0004708797821413,0.0053622018113437,down,down,up
2004-03-29,1.216604232788086,0.009482268244028,1.8196043968200684,1443.5,1122.469970703125,11718.240234375,4406.7001953125,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,0.0032239834405782,0.006827215670788,0.0010552958359983,up,up,up
2004-03-30,1.2185016870498655,0.009448223747313,1.8275855779647827,1447.0,1127.0,11693.6796875,4412.7998046875,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,561350.0,1.0,4.0,2.0,0.1,0.0015596314813333,-0.0035903325911963,0.0043862177727544,up,down,up
2004-03-31,1.231299638748169,0.0095960078760981,1.843385934829712,1441.5,1126.2099609375,11715.3896484375,4385.7001953125,11923447.0,322790.0,529365100.0,2006218.2,5.8,4.8,5.0,9.5,736800000.0,1069011000.0,552309.0,1.0,4.0,2.0,0.1,0.010503023372326,0.0156414721684727,0.0086454812597747,up,up,up
2004-04-01,1.2365065813064575,0.0096394838765263,1.8564931154251096,1458.5,1132.1700439453125,11683.419921875,4410.7001953125,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,0.0042288183919085,0.004530634091755,0.0071103833156938,up,up,up
2004-04-02,1.2129004001617432,0.0095593156293034,1.8280866146087649,1495.0,1141.81005859375,11815.9501953125,4465.60009765625,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,-0.0190910274976238,-0.0083166534899365,-0.0153011614103616,down,down,down
2004-04-05,1.201302170753479,0.0095156533643603,1.823785901069641,1509.0,1150.5699462890625,11958.3203125,4480.7001953125,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,-0.0095623922679203,-0.0045675094992424,-0.0023525764615066,down,down,down
2004-04-06,1.213106393814087,0.0094553707167506,1.8434878587722776,1488.5,1148.1600341796875,12079.7001953125,4472.7998046875,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,0.0098261897364291,-0.0063351033608981,0.0108027799157135,up,down,up
2004-04-07,1.216604232788086,0.0095038963481783,1.840197205543518,1490.0,1140.530029296875,12019.6201171875,4468.7001953125,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,0.0028833736198534,0.0051320707438509,-0.0017850148635918,up,up,down
2004-04-08,1.2077003717422483,0.0093967299908399,1.831099390983581,1489.5,1139.3199462890625,12092.58984375,4489.7001953125,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,-0.0073186175141217,-0.0112760444150826,-0.0049439345590408,down,down,down
2004-04-09,1.208605170249939,0.0093984957784414,1.8337857723236084,1489.5,1139.3199462890625,11897.509765625,4489.7001953125,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,0.0007491912140304,0.0001879151154946,0.0014670865782901,up,up,up
2004-04-12,1.2073066234588623,0.0094921691343188,1.837897539138794,1497.5,1145.199951171875,12042.7001953125,4489.7001953125,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,-0.0010744177031843,0.0099668455554635,0.0022422285510348,down,up,up
2004-04-13,1.193801760673523,0.0093615427613258,1.818115830421448,1476.5,1129.43994140625,12127.8203125,4515.7998046875,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,-0.0111859427612918,-0.0137614881429707,-0.0107632271636944,down,down,down
2004-04-14,1.1947003602981567,0.0092021720483899,1.789805293083191,1483.5,1128.1700439453125,12098.1796875,4485.39990234375,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,0.000752720974483,-0.0170239795938644,-0.0155713606716105,up,down,down
2004-04-15,1.1986957788467407,0.0092412903904914,1.7914083003997805,1456.0,1128.8399658203125,11800.400390625,4505.5,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,0.0033442850453204,0.0042509900810152,0.000895632235967,up,up,up
2004-04-16,1.2002928256988523,0.0092764375731349,1.796299695968628,1453.5,1134.6099853515625,11824.5595703125,4537.2998046875,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,0.0013323204104782,0.0038032765077551,0.0027304749943135,up,up,up
2004-04-19,1.2006964683532717,0.0092259431257843,1.8071091175079343,1471.0,1135.8199462890625,11764.2099609375,4546.2001953125,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,0.0003362868174976,-0.0054433015856036,0.00601760472574,up,down,up
2004-04-20,1.184805989265442,0.0091776801273226,1.7852998971939087,1437.5,1118.1500244140625,11952.259765625,4569.0,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,-0.0132343847980358,-0.0052312265319321,-0.0120685685788035,down,down,down
2004-04-21,1.1810001134872437,0.0091449478641152,1.769504427909851,1448.5,1124.0899658203125,11944.2998046875,4539.89990234375,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,-0.0032122354315222,-0.0035665073039484,-0.0088475159321325,down,down,down
2004-04-22,1.1925063133239746,0.0091424398124217,1.7752845287322998,1484.0,1139.9300537109375,11980.099609375,4571.7998046875,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,0.0097427592980965,-0.0002742554392619,0.0032665082558036,up,down,up
2004-04-23,1.1850025653839111,0.0091608641669154,1.7732068300247192,1498.0,1140.5999755859375,12120.66015625,4570.0,12112815.0,329664.0,527649500.0,2030042.4,5.6,4.8,5.0,9.4,741200000.0,1069169000.0,552309.0,1.0,4.0,2.0,0.1,-0.0062924177895106,0.0020152557601382,-0.0011703468790235,down,up,down
