Date,eurusd,jpyusd,gbpusd,nq,sp500,nikkei,ftse,gdp_us,gdp_uk,gdp_jp,gdp_ez,unrate_us,unrate_uk,unrate_jp,unrate_ez,m0_us,m0_jp,m0_ez,ir_us,ir_uk,ir_deposit_ez,ir_lending_ez,ir_MRO_ez,ir_jp
2008-09-09,1.414847493171692,0.0093214018270373,1.762300968170166,1728.75,1224.510009765625,12400.650390625,5415.60009765625,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-10,1.3984057903289795,0.0092833274975419,1.7529098987579346,1737.5,1232.0400390625,12346.6298828125,5366.2001953125,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-11,1.3995996713638306,0.009347541257739,1.755587100982666,1775.25,1249.050048828125,12102.5,5318.39990234375,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-12,1.4239943027496338,0.0092644058167934,1.7923073768615725,1773.25,1251.699951171875,12214.759765625,5416.7001953125,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-15,1.4268999099731443,0.0095922341570258,1.7958157062530518,1715.5,1192.699951171875,12214.759765625,5204.2001953125,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-16,1.4135074615478516,0.0094768768176436,1.7836121320724487,1726.25,1213.5999755859375,11609.7197265625,5025.60009765625,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-17,1.4329315423965454,0.0095859812572598,1.815013766288757,1640.75,1156.3900146484375,11749.7900390625,4912.39990234375,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-18,1.430492281913757,0.00947867333889,1.8154091835021973,1700.25,1206.510009765625,11489.2998046875,4880.0,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-19,1.441794753074646,0.009309253655374,1.83089816570282,1768.0899658203125,1255.0799560546875,11920.8603515625,5311.2998046875,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-22,1.4795963764190674,0.0094732856377959,1.8580108880996704,1669.75,1207.0899658203125,12090.58984375,5236.2998046875,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-23,1.4692918062210083,0.0094590373337268,1.8554940223693848,1650.5,1188.219970703125,12090.58984375,5136.10009765625,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-24,1.463314652442932,0.0094268471002578,1.849488615989685,1672.0,1185.8699951171875,12115.0302734375,5095.60009765625,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-25,1.4641932249069214,0.009405568242073,1.840400457382202,1680.0,1209.1800537109375,12006.5302734375,5197.0,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-26,1.459896683692932,0.0094295144081115,1.8402988910675049,1674.75,1213.27001953125,11893.16015625,5088.5,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-29,1.4393253326416016,0.0096299219876527,1.8010878562927246,1512.0,1106.4200439453125,11743.6103515625,4818.7998046875,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,901189.0,1.81,5,3.25,5.25,4.25,0.75
2008-09-30,1.409641981124878,0.0094277365133166,1.7820864915847778,1594.25,1166.3599853515625,11259.8603515625,4902.5,14898.999,399970.0,523204.3,2410692.0,6.1,6.0,4.2,7.8,909700.0,894410,899514.0,1.81,5,3.25,5.25,4.25,0.75
2008-10-01,1.4016202688217163,0.0094393054023385,1.7699428796768188,1578.75,1161.06005859375,11368.259765625,4959.60009765625,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,5,3.25,5.25,4.25,0.5
2008-10-02,1.380795955657959,0.0095047997310757,1.764508605003357,1510.5,1114.280029296875,11154.759765625,4870.2998046875,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,5,3.25,5.25,4.25,0.5
2008-10-03,1.3784927129745483,0.0094966758042573,1.7720128297805786,1477.5,1099.22998046875,10938.1396484375,4980.2998046875,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,5,3.25,5.25,4.25,0.5
2008-10-06,1.3504936695098877,0.0098154693841934,1.743101716041565,1406.5,1056.8900146484375,10473.08984375,4589.2001953125,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,5,3.25,5.25,4.25,0.5
2008-10-07,1.3588064908981323,0.0098561011254787,1.7455053329467771,1336.5,996.22998046875,10155.900390625,4605.2001953125,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,5,3.25,5.25,4.25,0.5
2008-10-08,1.4957072734832764,0.0090834777802228,1.727503538131714,1320.0,984.9400024414062,9203.3203125,4366.7001953125,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",2.75,4.75,4.25,0.5
2008-10-09,1.3598041534423828,0.0100492406636476,1.7086423635482788,1272.0,909.9199829101562,9157.490234375,4313.7998046875,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,4.25,0.5
2008-10-10,1.3398001194000244,0.0098911970853805,1.7040129899978638,1282.5,899.219970703125,8276.4296875,3932.10009765625,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,4.25,0.5
2008-10-13,1.3621937036514282,0.0097770830616354,1.7442874908447266,1458.5,1003.3499755859376,8276.4296875,4256.89990234375,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,4.25,0.5
2008-10-14,1.3618041276931765,0.0098077682778239,1.7417961359024048,1366.0,998.010009765625,9447.5703125,4394.2001953125,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,4.25,0.5
2008-10-15,1.3443931341171265,0.0100280782207846,1.7183902263641355,1229.0,907.8400268554688,9547.4697265625,4079.60009765625,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-16,1.3489997386932373,0.0098775187507271,1.7343045473098757,1323.0,946.4299926757812,8458.4501953125,3861.39990234375,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-17,1.3422999382019043,0.0098376777023077,1.7301934957504272,1311.0,940.5499877929688,8693.8203125,4063.0,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-20,1.3313274383544922,0.0098068062216043,1.713091492652893,1360.0,985.4000244140624,9005.58984375,4282.7001953125,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-21,1.3061139583587646,0.0099674062803387,1.667389154434204,1292.5,955.0499877929688,9306.25,4229.7001953125,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-22,1.2816734313964844,0.0102186799049377,1.620089054107666,1248.0,896.780029296875,8674.6904296875,4040.89990234375,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-23,1.2944984436035156,0.0102587258443236,1.6226917505264282,1253.5,908.1099853515624,8460.98046875,4087.800048828125,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-24,1.262993097305298,0.0106078293174505,1.5914950370788574,1191.5,876.77001953125,7649.080078125,3883.39990234375,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-27,1.246463179588318,0.0107303047552704,1.5539048910140991,1162.0,848.9199829101562,7162.89990234375,3852.60009765625,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-28,1.2809016704559326,0.0101832998916506,1.6090104579925537,1308.0,940.510009765625,7621.919921875,3926.39990234375,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-29,1.2959243059158323,0.010254306718707,1.6371970176696775,1294.0,930.0900268554688,8211.900390625,4242.5,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-30,1.2868025302886963,0.0101224817335605,1.6371166706085205,1345.0,954.0900268554688,9029.759765625,4291.7001953125,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,899514.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-10-31,1.2701960802078247,0.010158471763134,1.607303500175476,1337.0,968.75,8576.98046875,4377.2998046875,14608.209,395201.0,516917.4,2375714.2,6.5,6.2,4.0,7.9,1136400.0,898746,921021.0,0.97,"4,5",3.25,4.25,3.75,0.5
2008-11-03,1.2617977857589722,0.0101010100916028,1.5770632028579712,1341.5,966.2999877929688,8576.98046875,4443.2998046875,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,"4,5",3.25,4.25,3.75,0.5
2008-11-04,1.2983977794647217,0.0100267715752124,1.5937016010284424,1380.5,1005.75,9114.599609375,4639.5,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,"4,5",3.25,4.25,3.75,0.5
2008-11-05,1.2918059825897217,0.010181225836277,1.5845098495483398,1306.25,952.77001953125,9521.240234375,4530.7001953125,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,"4,5",3.25,4.25,3.75,0.5
2008-11-06,1.2695027589797974,0.0102800279855728,1.5583120584487915,1240.5,904.8800048828124,8899.1396484375,4272.39990234375,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,3.25,4.25,3.75,0.5
2008-11-07,1.2714072465896606,0.0101947197690606,1.5650922060012815,1288.5,930.989990234375,8583.0,4365.0,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,3.25,4.25,3.75,0.5
2008-11-10,1.2747948169708252,0.0102072060108184,1.5636237859725952,1256.5,919.2100219726562,9081.4296875,4403.89990234375,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,3.25,4.25,3.75,0.5
2008-11-11,1.2515957355499268,0.0102784428745508,1.5383905172348022,1223.0,898.9500122070312,8809.2998046875,4246.7001953125,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,3.25,4.25,3.75,0.5
2008-11-12,1.2459040880203247,0.010548522695899,1.4914910793304443,1163.5,852.2999877929688,8695.509765625,4182.0,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-13,1.2788705825805664,0.0102490521967411,1.4906684160232544,1234.5,911.2899780273438,8238.6396484375,4169.2001953125,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-14,1.2596997022628784,0.010307153686881,1.4752962589263916,1155.5,873.2899780273438,8462.3896484375,4233.0,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-17,1.2643983364105225,0.0103723676875233,1.499497652053833,1158.5,850.75,8522.580078125,4132.2001953125,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-18,1.2636953592300415,0.0103363441303372,1.4959534406661987,1174.0,859.1199951171875,8328.41015625,4208.60009765625,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-19,1.2505314350128174,0.0104163410142064,1.497006058692932,1092.5,806.5800170898438,8273.2197265625,4005.699951171875,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-20,1.243904948234558,0.0106326416134834,1.4737958908081057,1039.5,752.4400024414062,7703.0400390625,3875.0,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-21,1.2590969800949097,0.0104264412075281,1.492693305015564,1091.0,800.030029296875,7910.7900390625,3781.0,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-24,1.291772723197937,0.0103231128305196,1.5148990154266355,1147.0,851.8099975585938,7910.7900390625,4153.0,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-25,1.303407073020935,0.0104770185425877,1.5428051948547363,1135.5,857.3900146484375,8323.9296875,4171.2998046875,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-26,1.289923071861267,0.0104594845324754,1.533366084098816,1194.5,887.6799926757812,8213.2197265625,4152.7001953125,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-27,1.289507269859314,0.010478994809091,1.5403099060058594,1194.5,887.6799926757812,8373.3896484375,4226.10009765625,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-11-28,1.269792914390564,0.0104712042957544,1.5385088920593262,1186.0,896.239990234375,8512.26953125,4288.0,14608.209,395201.0,516917.4,2375714.2,6.8,6.4,4.2,8.1,1442300.0,903835,921021.0,0.39,3,2.75,3.75,3.25,0.5
2008-12-01,1.2599060535430908,0.0107365259900689,1.4865025281906128,1094.5,816.2100219726562,8397.2197265625,4065.5,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,3,2.75,3.75,3.25,0.3
2008-12-02,1.2713264226913452,0.0107352575287222,1.4907128810882568,1133.0,848.8099975585938,7863.68994140625,4122.89990234375,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,3,2.75,3.75,3.25,0.3
2008-12-03,1.270793318748474,0.0107365259900689,1.4781965017318726,1156.0,870.739990234375,8004.10009765625,4170.0,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,3,2.75,3.75,3.25,0.3
2008-12-04,1.277400255203247,0.0108166579157114,1.468407154083252,1135.0,845.219970703125,7924.240234375,4163.60009765625,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.75,3.75,3.25,0.3
2008-12-05,1.2716983556747437,0.0107735404744744,1.4705017805099487,1178.0,876.0700073242188,7917.509765625,4049.39990234375,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.75,3.75,3.25,0.3
2008-12-08,1.4918025732040403,0.0091541558504104,1.4874975681304932,1212.0,909.7000122070312,8329.0498046875,4300.10009765625,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.75,3.75,3.25,0.3
2008-12-09,1.2926075458526611,0.0108338836580514,1.4759057760238647,1217.0,888.6699829101562,8395.8701171875,4381.2998046875,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.75,3.75,3.25,0.3
2008-12-10,1.3014055490493774,0.0107712196186184,1.4797934293746948,1217.0,899.239990234375,8660.240234375,4367.2998046875,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-11,1.3329956531524658,0.0109253795817494,1.5029006004333496,1188.5,873.5900268554688,8720.5498046875,4388.7001953125,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-12,1.33539879322052,0.0109805641695857,1.4949917793273926,1213.5,879.72998046875,8235.8701171875,4280.39990234375,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-15,1.3696004152297974,0.0110497241839766,1.529894232749939,1193.5,868.5700073242188,8664.66015625,4277.60009765625,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-16,1.4061928987503052,0.0112764993682503,1.5586034059524536,1239.0,913.1799926757812,8568.01953125,4309.10009765625,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-17,1.440839171409607,0.0114521300420165,1.5507001876831057,1227.0,904.4199829101562,8612.51953125,4324.2001953125,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-18,1.4293065071105957,0.0111725609749555,1.5055025815963743,1224.0,885.280029296875,8667.23046875,4330.7001953125,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-19,1.392602562904358,0.0112019721418619,1.499497652053833,1216.5400390625,887.8800048828125,8588.51953125,4286.89990234375,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-22,1.3959071636199951,0.0110913924872875,1.4827995300292969,1197.0,871.6300048828125,8723.7802734375,4249.2001953125,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-23,1.3937865495681765,0.0110083669424057,1.4744912385940552,1184.5,863.1599731445312,8723.7802734375,4256.0,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-24,1.4008938074111938,0.0110497241839766,1.4732097387313845,1180.0,868.1500244140625,8517.099609375,4216.60009765625,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-25,1.4015023708343506,0.0110480142757296,1.4749915599822998,1180.0,868.1500244140625,8599.5,4216.60009765625,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-26,1.4027016162872314,0.0110168559476733,1.458491325378418,1188.5,872.7999877929688,8739.51953125,4216.60009765625,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-29,1.403902888298035,0.0110311964526772,1.4469058513641355,1175.5,869.4199829101562,8747.169921875,4319.39990234375,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-30,1.4140071868896484,0.0110754230991005,1.4468011856079102,1206.0,890.6400146484375,8859.5595703125,4392.7001953125,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1154417.0,0.16,2,2.0,3.0,2.5,0.3
2008-12-31,1.3979953527450562,0.0110314395278692,1.4656095504760742,1212.5,903.25,8859.5595703125,4434.2001953125,14608.209,395201.0,516917.4,2375714.2,7.3,6.5,4.6,8.4,1666400.0,906885,1150668.0,0.16,2,2.0,3.0,2.5,0.3
2009-01-01,1.3998936414718628,0.011029371060431,1.4740999937057495,1212.5,903.25,8859.5595703125,4434.2001953125,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,2,2.0,3.0,2.5,0.3
2009-01-02,1.3922922611236572,0.0108944326639175,1.4523905515670776,1253.0,931.7999877929688,8859.5595703125,4561.7998046875,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,2,2.0,3.0,2.5,0.3
2009-01-05,1.3645915985107422,0.0107276570051908,1.4716053009033203,1265.0,927.4500122070312,9043.1201171875,4579.60009765625,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,2,2.0,3.0,2.5,0.3
2009-01-06,1.3510043621063232,0.0107089318335056,1.491201877593994,1271.0,934.7000122070312,9080.83984375,4638.89990234375,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,2,2.0,3.0,2.5,0.3
2009-01-07,1.3610997200012207,0.0107898144051432,1.507909059524536,1239.5,906.6500244140624,9239.240234375,4507.5,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,2,2.0,3.0,2.5,0.3
2009-01-08,1.3699005842208862,0.0109457094222307,1.522695779800415,1249.5,909.72998046875,8876.419921875,4505.39990234375,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",2.0,3.0,2.5,0.3
2009-01-09,1.345496654510498,0.0110656190663576,1.5179113149642944,1221.5,890.3499755859375,8836.7998046875,4448.5,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",2.0,3.0,2.5,0.3
2009-01-12,1.3360053300857544,0.0111819300800561,1.4818986654281616,1206.0,870.260009765625,8836.7998046875,4426.2001953125,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",2.0,3.0,2.5,0.3
2009-01-13,1.320201754570007,0.0111930686980485,1.4516948461532593,1204.0,871.7899780273438,8413.91015625,4399.2001953125,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",2.0,3.0,2.5,0.3
2009-01-14,1.3217023611068726,0.011215791106224,1.4620951414108276,1165.5,842.6199951171875,8438.4501953125,4180.60009765625,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",2.0,3.0,2.5,0.3
2009-01-15,1.315806865692139,0.0111185228452086,1.467200756072998,1177.25,843.739990234375,8023.31005859375,4121.10009765625,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",2.0,3.0,2.5,0.3
2009-01-16,1.329203963279724,0.0110010998323559,1.473405122756958,1197.0,850.1199951171875,8230.150390625,4147.10009765625,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",2.0,3.0,2.5,0.3
2009-01-19,1.3093974590301514,0.0110350912436842,1.4425435066223145,1197.0,850.1199951171875,8256.849609375,4108.5,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",2.0,3.0,2.5,0.3
2009-01-20,1.2884937524795532,0.0111346179619431,1.3877516984939575,1147.5,805.219970703125,8065.7900390625,4091.39990234375,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",2.0,3.0,2.5,0.3
2009-01-21,1.3005084991455078,0.011229645460844,1.387597680091858,1181.5,840.239990234375,7901.64013671875,4059.89990234375,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",1.0,3.0,2.0,0.3
2009-01-22,1.3006776571273804,0.0112200705334544,1.3880406618118286,1172.25,827.5,8051.740234375,4052.199951171875,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",1.0,3.0,2.0,0.3
2009-01-23,1.2964956760406494,0.0112663358449935,1.3783026933670044,1164.25,831.9500122070312,7745.25,4052.5,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",1.0,3.0,2.0,0.3
2009-01-26,1.319191575050354,0.011205737479031,1.397096872329712,1179.5,836.5700073242188,7682.14013671875,4209.0,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",1.0,3.0,2.0,0.3
2009-01-27,1.3215975761413574,0.011194447055459,1.4186408519744873,1185.75,845.7100219726562,8061.06982421875,4194.39990234375,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",1.0,3.0,2.0,0.3
2009-01-28,1.3153221607208252,0.0110543658956885,1.4229811429977417,1231.25,874.0900268554688,8106.2900390625,4295.2001953125,14430.902,386739.0,492243.1,2311915.8,7.8,6.7,4.5,8.8,1712000.0,919657,1150668.0,0.15,"1,5",1.0,3.0,2.0,0.3
