,date,sp500,cpi,nasdaq,gdp,unrate,usdeur,usdgbp
844,2017-06-23,2438.300048828125,244.163,5812.25,19438.643,4.3,0.920390009880066,0.7756999731063843
845,2017-06-26,2439.070068359375,244.163,5778.25,19438.643,4.3,0.9151399731636048,0.7760000228881836
846,2017-06-27,2419.3798828125,244.163,5676.5,19438.643,4.3,0.9106000065803528,0.7750099897384644
847,2017-06-28,2440.68994140625,244.163,5763.5,19438.643,4.3,0.901390016078949,0.774179995059967
848,2017-06-29,2419.699951171875,244.163,5653.0,19438.643,4.3,0.8963500261306763,0.7710000276565552
849,2017-06-30,2423.409912109375,244.163,5652.75,19438.643,4.3,0.8998000025749207,0.7717000246047974
850,2017-07-03,2429.010009765625,244.243,5589.25,19692.595,4.3,0.8924700021743774,0.7685099840164185
851,2017-07-05,2432.5400390625,244.243,5651.5,19692.595,4.3,0.889769971370697,0.7695099711418152
852,2017-07-06,2409.75,244.243,5596.75,19692.595,4.3,0.8945099711418152,0.771809995174408
853,2017-07-07,2425.179931640625,244.243,5655.75,19692.595,4.3,0.8903999924659729,0.7703999876976013
854,2017-07-10,2427.429931640625,244.243,5694.0,19692.595,4.3,0.8920000195503235,0.7731999754905701
855,2017-07-11,2425.530029296875,244.243,5720.0,19692.595,4.3,0.8947700262069702,0.7803800106048584
856,2017-07-12,2443.25,244.243,5785.75,19692.595,4.3,0.8985499739646912,0.7803900241851807
857,2017-07-13,2447.830078125,244.243,5797.5,19692.595,4.3,0.8951200246810913,0.7807000279426575
858,2017-07-14,2459.27001953125,244.243,5843.25,19692.595,4.3,0.8894000053405762,0.776669979095459
859,2017-07-17,2459.139892578125,244.243,5855.0,19692.595,4.3,0.8916000127792358,0.7759000062942505
860,2017-07-18,2460.610107421875,244.243,5882.75,19692.595,4.3,0.88646000623703,0.7770000100135803
861,2017-07-19,2473.830078125,244.243,5918.25,19692.595,4.3,0.8883500099182129,0.7747499942779541
862,2017-07-20,2473.449951171875,244.243,5925.25,19692.595,4.3,0.8871999979019165,0.7747899889945984
863,2017-07-21,2472.5400390625,244.243,5918.75,19692.595,4.3,0.888480007648468,0.7714800238609314
864,2017-07-24,2469.909912109375,244.243,5934.0,19692.595,4.3,0.894070029258728,0.7859799861907959
865,2017-07-25,2477.1298828125,244.243,5933.75,19692.595,4.3,0.8927000164985657,0.7849799990653992
866,2017-07-26,2477.830078125,244.243,5948.0,19692.595,4.3,0.8931599855422974,0.7892799973487854
867,2017-07-27,2475.419921875,244.243,5909.5,19692.595,4.3,0.8921499848365784,0.784280002117157
868,2017-07-28,2472.10009765625,244.243,5910.25,19692.595,4.3,0.8916000127792358,0.7840399742126465
869,2017-07-31,2470.300048828125,244.243,5882.5,19692.595,4.3,0.8971099853515625,0.7838000059127808
870,2017-08-01,2476.35009765625,245.183,5889.25,19692.595,4.4,0.8921999931335449,0.7825000286102295
871,2017-08-02,2477.570068359375,245.183,5910.75,19692.595,4.4,0.8973000049591064,0.7853999733924866
872,2017-08-03,2472.159912109375,245.183,5890.0,19692.595,4.4,0.8979099988937378,0.7916100025177002
873,2017-08-04,2476.830078125,245.183,5898.0,19692.595,4.4,0.8954799771308899,0.7889099717140198
874,2017-08-07,2480.909912109375,245.183,5934.0,19692.595,4.4,0.8968899846076965,0.7887600064277649
875,2017-08-08,2474.919921875,245.183,5918.0,19692.595,4.4,0.8929499983787537,0.7847200036048889
876,2017-08-09,2474.02001953125,245.183,5922.5,19692.595,4.4,0.8941699862480164,0.7858800292015076
877,2017-08-10,2438.2099609375,245.183,5789.75,19692.595,4.4,0.8819000124931335,0.780460000038147
878,2017-08-11,2441.320068359375,245.183,5838.25,19692.595,4.4,0.8785300254821777,0.7727100253105164
879,2017-08-14,2465.840087890625,245.183,5910.0,19692.595,4.4,0.8740000128746033,0.7685700058937073
880,2017-08-15,2464.610107421875,245.183,5912.0,19692.595,4.4,0.8754199743270874,0.7682600021362305
881,2017-08-16,2468.110107421875,245.183,5923.5,19692.595,4.4,0.8794000148773193,0.7722799777984619
882,2017-08-17,2430.010009765625,245.183,5800.25,19692.595,4.4,0.8802700042724609,0.7731000185012817
883,2017-08-18,2425.550048828125,245.183,5801.25,19692.595,4.4,0.8812999725341797,0.7732899785041809
884,2017-08-21,2428.3701171875,245.183,5794.0,19692.595,4.4,0.8752899765968323,0.770799994468689
885,2017-08-22,2452.510009765625,245.183,5878.5,19692.595,4.4,0.8769000172615051,0.7757200002670288
